Time,Flowrate
0.4694,0.00001112812
0.4696,0.00001112998
0.4698,0.00001113185
0.47,0.00001113372
0.4702,0.00001113447
0.4704,0.00001113523
0.4706,0.00001113598
0.4708,0.00001113673
0.471,0.00001113749
0.4712,0.00001113724
0.4714,0.00001113699
0.4716,0.00001113674
0.4718,0.00001113649
0.472,0.00001113625
0.4722,0.00001113511
0.4724,0.00001113397
0.4726,0.00001113284
0.4728,0.0000111317
0.473,0.00001113056
0.4732,0.00001112866
0.4734,0.00001112676
0.4736,0.00001112486
0.4738,0.00001112296
0.474,0.00001112106
0.4742,0.00001111846
0.4744,0.00001111587
0.4746,0.00001111328
0.4748,0.00001111069
0.475,0.00001110809
0.4752,0.00001110492
0.4754,0.00001110175
0.4756,0.00001109857
0.4758,0.0000110954
0.476,0.00001109222
0.4762,0.00001108847
0.4764,0.00001108473
0.4766,0.00001108098
0.4768,0.00001107723
0.477,0.00001107348
0.4772,0.00001106923
0.4774,0.00001106499
0.4776,0.00001106075
0.4778,0.00001105651
0.478,0.00001105226
0.4782,0.00001104754
0.4784,0.00001104282
0.4786,0.0000110381
0.4788,0.00001103337
0.479,0.00001102865
0.4792,0.00001102349
0.4794,0.00001101833
0.4796,0.00001101316
0.4798,0.000011008
0.48,0.00001100284
0.4802,0.0000109972
0.4804,0.00001099156
0.4806,0.00001098593
0.4808,0.00001098029
0.481,0.00001097465
0.4812,0.00001096853
0.4814,0.0000109624
0.4816,0.00001095628
0.4818,0.00001095016
0.482,0.00001094404
0.4822,0.00001093738
0.4824,0.00001093073
0.4826,0.00001092407
0.4828,0.00001091741
0.483,0.00001091076
0.4832,0.00001090356
0.4834,0.00001089635
0.4836,0.00001088915
0.4838,0.00001088194
0.484,0.00001087474
0.4842,0.00001086685
0.4844,0.00001085896
0.4846,0.00001085106
0.4848,0.00001084317
0.485,0.00001083528
0.4852,0.00001082667
0.4854,0.00001081806
0.4856,0.00001080946
0.4858,0.00001080085
0.486,0.00001079224
0.4862,0.0000107828
0.4864,0.00001077336
0.4866,0.00001076393
0.4868,0.00001075449
0.487,0.00001074505
0.4872,0.00001073467
0.4874,0.0000107243
0.4876,0.00001071392
0.4878,0.00001070354
0.488,0.00001069316
0.4882,0.00001068175
0.4884,0.00001067034
0.4886,0.00001065892
0.4888,0.00001064751
0.489,0.0000106361
0.4892,0.00001062352
0.4894,0.00001061094
0.4896,0.00001059835
0.4898,0.00001058577
0.49,0.00001057319
0.4902,0.00001055934
0.4904,0.00001054548
0.4906,0.00001053163
0.4908,0.00001051777
0.491,0.00001050392
0.4912,0.00001048863
0.4914,0.00001047334
0.4916,0.00001045806
0.4918,0.00001044277
0.492,0.00001042748
0.4922,0.00001041066
0.4924,0.00001039384
0.4926,0.00001037702
0.4928,0.00001036019
0.493,0.00001034337
0.4932,0.00001032488
0.4934,0.00001030638
0.4936,0.00001028789
0.4938,0.0000102694
0.494,0.0000102509
0.4942,0.00001023065
0.4944,0.00001021039
0.4946,0.00001019014
0.4948,0.00001016988
0.495,0.00001014963
0.4952,0.00001012747
0.4954,0.00001010532
0.4956,0.00001008317
0.4958,0.00001006102
0.496,0.00001003887
0.4962,0.00001001474
0.4964,0.000009990602
0.4966,0.000009966468
0.4968,0.000009942334
0.497,0.0000099182
0.4972,0.000009891998
0.4974,0.000009865796
0.4976,0.000009839594
0.4978,0.000009813392
0.498,0.00000978719
0.4982,0.000009758843
0.4984,0.000009730496
0.4986,0.000009702148
0.4988,0.000009673801
0.499,0.000009645454
0.4992,0.00000961491
0.4994,0.000009584366
0.4996,0.000009553822
0.4998,0.000009523278
0.5,0.000009492735
0.5002,0.000009459974
0.5004,0.000009427214
0.5006,0.000009394454
0.5008,0.000009361694
0.501,0.000009328934
0.5012,0.000009293911
0.5014,0.000009258889
0.5016,0.000009223867
0.5018,0.000009188845
0.502,0.000009153823
0.5022,0.000009116562
0.5024,0.000009079302
0.5026,0.000009042041
0.5028,0.00000900478
0.503,0.00000896752
0.5032,0.000008928046
0.5034,0.000008888573
0.5036,0.000008849099
0.5038,0.000008809625
0.504,0.000008770152
0.5042,0.000008728487
0.5044,0.000008686822
0.5046,0.000008645157
0.5048,0.000008603492
0.505,0.000008561827
0.5052,0.00000851809
0.5054,0.000008474352
0.5056,0.000008430615
0.5058,0.000008386878
0.506,0.000008343141
0.5062,0.000008297375
0.5064,0.000008251608
0.5066,0.000008205842
0.5068,0.000008160076
0.507,0.00000811431
0.5072,0.000008066689
0.5074,0.000008019067
0.5076,0.000007971446
0.5078,0.000007923824
0.508,0.000007876203
0.5082,0.000007826803
0.5084,0.000007777404
0.5086,0.000007728005
0.5088,0.000007678606
0.509,0.000007629206
0.5092,0.000007578229
0.5094,0.000007527251
0.5096,0.000007476274
0.5098,0.000007425296
0.51,0.000007374319
0.5102,0.000007321947
0.5104,0.000007269575
0.5106,0.000007217203
0.5108,0.000007164831
0.511,0.000007112459
0.5112,0.000007058861
0.5114,0.000007005264
0.5116,0.000006951667
0.5118,0.000006898069
0.512,0.000006844472
0.5122,0.0000067899
0.5124,0.000006735327
0.5126,0.000006680755
0.5128,0.000006626183
0.513,0.00000657161
0.5132,0.000006516262
0.5134,0.000006460913
0.5136,0.000006405565
0.5138,0.000006350216
0.514,0.000006294867
0.5142,0.000006238994
0.5144,0.00000618312
0.5146,0.000006127247
0.5148,0.000006071373
0.515,0.000006015499
0.5152,0.000005959364
0.5154,0.000005903228
0.5156,0.000005847093
0.5158,0.000005790958
0.516,0.000005734822
0.5162,0.000005678682
0.5164,0.000005622541
0.5166,0.000005566401
0.5168,0.000005510261
0.517,0.00000545412
0.5172,0.000005398254
0.5174,0.000005342389
0.5176,0.000005286523
0.5178,0.000005230657
0.518,0.000005174791
0.5182,0.000005119429
0.5184,0.000005064067
0.5186,0.000005008705
0.5188,0.000004953343
0.519,0.000004897981
0.5192,0.000004843434
0.5194,0.000004788888
0.5196,0.000004734341
0.5198,0.000004679795
0.52,0.000004625249
0.5202,0.000004571741
0.5204,0.000004518234
0.5206,0.000004464727
0.5208,0.000004411219
0.521,0.000004357712
0.5212,0.000004305533
0.5214,0.000004253354
0.5216,0.000004201176
0.5218,0.000004148997
0.522,0.000004096818
0.5222,0.0000040462
0.5224,0.000003995583
0.5226,0.000003944965
0.5228,0.000003894347
0.523,0.000003843729
0.5232,0.000003794893
0.5234,0.000003746057
0.5236,0.000003697221
0.5238,0.000003648385
0.524,0.000003599549
0.5242,0.000003552732
0.5244,0.000003505916
0.5246,0.000003459099
0.5248,0.000003412282
0.525,0.000003365466
0.5252,0.000003320862
0.5254,0.000003276259
0.5256,0.000003231655
0.5258,0.000003187052
0.526,0.000003142448
0.5262,0.000003100241
0.5264,0.000003058034
0.5266,0.000003015827
0.5268,0.000002973619
0.527,0.000002931412
0.5272,0.000002891761
0.5274,0.00000285211
0.5276,0.000002812459
0.5278,0.000002772807
0.528,0.000002733156
0.5282,0.000002696198
0.5284,0.000002659239
0.5286,0.00000262228
0.5288,0.000002585322
0.529,0.000002548363
0.5292,0.000002514213
0.5294,0.000002480063
0.5296,0.000002445913
0.5298,0.000002411762
0.53,0.000002377612
0.5302,0.000002346343
0.5304,0.000002315074
0.5306,0.000002283805
0.5308,0.000002252536
0.531,0.000002221267
0.5312,0.000002192958
0.5314,0.00000216465
0.5316,0.000002136341
0.5318,0.000002108032
0.532,0.000002079723
0.5322,0.000002054358
0.5324,0.000002028994
0.5326,0.000002003629
0.5328,0.000001978264
0.533,0.0000019529
0.5332,0.000001930537
0.5334,0.000001908175
0.5336,0.000001885813
0.5338,0.00000186345
0.534,0.000001841088
0.5342,0.000001821651
0.5344,0.000001802214
0.5346,0.000001782777
0.5348,0.000001763341
0.535,0.000001743904
0.5352,0.000001727376
0.5354,0.000001710848
0.5356,0.000001694321
0.5358,0.000001677793
0.536,0.000001661265
0.5362,0.000001647522
0.5364,0.000001633778
0.5366,0.000001620035
0.5368,0.000001606291
0.537,0.000001592548
0.5372,0.000001581525
0.5374,0.000001570503
0.5376,0.000001559481
0.5378,0.000001548458
0.538,0.000001537436
0.5382,0.000001528955
0.5384,0.000001520473
0.5386,0.000001511992
0.5388,0.000001503511
0.539,0.000001495029
0.5392,0.000001488963
0.5394,0.000001482896
0.5396,0.00000147683
0.5398,0.000001470763
0.54,0.000001464697
0.5402,0.000001460863
0.5404,0.000001457029
0.5406,0.000001453195
0.5408,0.000001449361
0.541,0.000001445527
0.5412,0.00000144372
0.5414,0.000001441914
0.5416,0.000001440107
0.5418,0.0000014383
0.542,0.000001436493
0.5422,0.000001436514
0.5424,0.000001436535
0.5426,0.000001436556
0.5428,0.000001436577
0.543,0.000001436599
0.5432,0.000001438209
0.5434,0.000001439819
0.5436,0.000001441429
0.5438,0.000001443039
0.544,0.00000144465
0.5442,0.000001447609
0.5444,0.000001450568
0.5446,0.000001453527
0.5448,0.000001456487
0.545,0.000001459446
0.5452,0.000001463518
0.5454,0.00000146759
0.5456,0.000001471663
0.5458,0.000001475735
0.546,0.000001479807
0.5462,0.000001484751
0.5464,0.000001489695
0.5466,0.00000149464
0.5468,0.000001499584
0.547,0.000001504528
0.5472,0.000001510064
0.5474,0.0000015156
0.5476,0.000001521136
0.5478,0.000001526671
0.548,0.000001532207
0.5482,0.000001538102
0.5484,0.000001543998
0.5486,0.000001549893
0.5488,0.000001555788
0.549,0.000001561683
0.5492,0.000001567701
0.5494,0.000001573718
0.5496,0.000001579736
0.5498,0.000001585754
0.55,0.000001591771
0.5502,0.000001597649
0.5504,0.000001603526
0.5506,0.000001609404
0.5508,0.000001615282
0.551,0.000001621159
0.5512,0.000001626673
0.5514,0.000001632187
0.5516,0.000001637701
0.5518,0.000001643214
0.552,0.000001648728
0.5522,0.000001653685
0.5524,0.000001658642
0.5526,0.000001663599
0.5528,0.000001668556
0.553,0.000001673512
0.5532,0.000001677688
0.5534,0.000001681864
0.5536,0.000001686039
0.5538,0.000001690215
0.554,0.00000169439
0.5542,0.00000169762
0.5544,0.000001700849
0.5546,0.000001704078
0.5548,0.000001707307
0.555,0.000001710537
0.5552,0.000001712635
0.5554,0.000001714734
0.5556,0.000001716832
0.5558,0.000001718931
0.556,0.000001721029
0.5562,0.00000172188
0.5564,0.00000172273
0.5566,0.000001723581
0.5568,0.000001724431
0.557,0.000001725282
0.5572,0.000001724746
0.5574,0.00000172421
0.5576,0.000001723674
0.5578,0.000001723138
0.558,0.000001722603
0.5582,0.000001720612
0.5584,0.000001718621
0.5586,0.000001716631
0.5588,0.00000171464
0.559,0.00000171265
0.5592,0.000001709117
0.5594,0.000001705585
0.5596,0.000001702052
0.5598,0.00000169852
0.56,0.000001694987
0.5602,0.000001689881
0.5604,0.000001684776
0.5606,0.00000167967
0.5608,0.000001674564
0.561,0.000001669459
0.5612,0.000001662781
0.5614,0.000001656103
0.5616,0.000001649425
0.5618,0.000001642747
0.562,0.000001636069
0.5622,0.000001627806
0.5624,0.000001619542
0.5626,0.000001611279
0.5628,0.000001603015
0.563,0.000001594751
0.5632,0.000001584969
0.5634,0.000001575187
0.5636,0.000001565405
0.5638,0.000001555623
0.564,0.00000154584
0.5642,0.000001534564
0.5644,0.000001523287
0.5646,0.000001512011
0.5648,0.000001500734
0.565,0.000001489458
0.5652,0.000001476808
0.5654,0.000001464159
0.5656,0.000001451509
0.5658,0.000001438859
0.566,0.00000142621
0.5662,0.000001412313
0.5664,0.000001398417
0.5666,0.00000138452
0.5668,0.000001370624
0.567,0.000001356728
0.5672,0.000001341676
0.5674,0.000001326624
0.5676,0.000001311573
0.5678,0.000001296521
0.568,0.00000128147
0.5682,0.000001265456
0.5684,0.000001249443
0.5686,0.00000123343
0.5688,0.000001217417
0.569,0.000001201403
0.5692,0.000001184557
0.5694,0.00000116771
0.5696,0.000001150864
0.5698,0.000001134017
0.57,0.000001117171
0.5702,0.000001099689
0.5704,0.000001082206
0.5706,0.000001064724
0.5708,0.000001047242
0.571,0.000001029759
0.5712,0.000001011863
0.5714,0.0000009939669
0.5716,0.0000009760708
0.5718,0.0000009581746
0.572,0.0000009402785
0.5722,0.0000009221461
0.5724,0.0000009040138
0.5726,0.0000008858814
0.5728,0.000000867749
0.573,0.0000008496167
0.5732,0.0000008314739
0.5734,0.0000008133312
0.5736,0.0000007951884
0.5738,0.0000007770457
0.574,0.0000007589029
0.5742,0.0000007409669
0.5744,0.0000007230308
0.5746,0.0000007050947
0.5748,0.0000006871586
0.575,0.0000006692226
0.5752,0.000000651704
0.5754,0.0000006341855
0.5756,0.0000006166669
0.5758,0.0000005991484
0.576,0.0000005816299
0.5762,0.0000005647744
0.5764,0.0000005479189
0.5766,0.0000005310634
0.5768,0.0000005142079
0.577,0.0000004973524
0.5772,0.0000004813221
0.5774,0.0000004652918
0.5776,0.0000004492615
0.5778,0.0000004332312
0.578,0.0000004172009
0.5782,0.000000402241
0.5784,0.0000003872812
0.5786,0.0000003723213
0.5788,0.0000003573614
0.579,0.0000003424016
0.5792,0.0000003286866
0.5794,0.0000003149716
0.5796,0.0000003012566
0.5798,0.0000002875416
0.58,0.0000002738266
0.5802,0.0000002615536
0.5804,0.0000002492805
0.5806,0.0000002370074
0.5808,0.0000002247344
0.581,0.0000002124613
0.5812,0.0000002017882
0.5814,0.000000191115
0.5816,0.0000001804418
0.5818,0.0000001697687
0.582,0.0000001590955
0.5822,0.0000001501841
0.5824,0.0000001412727
0.5826,0.0000001323613
0.5828,0.0000001234499
0.583,0.0000001145386
0.5832,0.000000107508
0.5834,0.0000001004774
0.5836,0.00000009344679
0.5838,0.0000000864162
0.584,0.00000007938561
0.5842,0.00000007436559
0.5844,0.00000006934557
0.5846,0.00000006432555
0.5848,0.00000005930553
0.585,0.00000005428551
0.5852,0.00000005135376
0.5854,0.000000048422
0.5856,0.00000004549024
0.5858,0.00000004255848
0.586,0.00000003962673
0.5862,0.00000003884258
0.5864,0.00000003805842
0.5866,0.00000003727427
0.5868,0.00000003649012
0.587,0.00000003570597
0.5872,0.00000003715729
0.5874,0.00000003860861
0.5876,0.00000004005994
0.5878,0.00000004151126
0.588,0.00000004296258
0.5882,0.0000000466409
0.5884,0.00000005031922
0.5886,0.00000005399754
0.5888,0.00000005767586
0.589,0.00000006135418
0.5892,0.00000006724234
0.5894,0.00000007313049
0.5896,0.00000007901865
0.5898,0.00000008490681
0.59,0.00000009079496
0.5902,0.00000009891737
0.5904,0.0000001070398
0.5906,0.0000001151622
0.5908,0.0000001232846
0.591,0.000000131407
0.5912,0.0000001416602
0.5914,0.0000001519134
0.5916,0.0000001621666
0.5918,0.0000001724199
0.592,0.0000001826731
0.5922,0.0000001950562
0.5924,0.0000002074393
0.5926,0.0000002198223
0.5928,0.0000002322054
0.593,0.0000002445885
0.5932,0.0000002589775
0.5934,0.0000002733665
0.5936,0.0000002877555
0.5938,0.0000003021445
0.594,0.0000003165335
0.5942,0.0000003327917
0.5944,0.00000034905
0.5946,0.0000003653083
0.5948,0.0000003815666
0.595,0.0000003978249
0.5952,0.0000004158993
0.5954,0.0000004339738
0.5956,0.0000004520482
0.5958,0.0000004701227
0.596,0.0000004881972
0.5962,0.0000005078941
0.5964,0.000000527591
0.5966,0.000000547288
0.5968,0.0000005669849
0.597,0.0000005866818
0.5972,0.0000006078728
0.5974,0.0000006290638
0.5976,0.0000006502548
0.5978,0.0000006714458
0.598,0.0000006926368
0.5982,0.0000007151433
0.5984,0.0000007376497
0.5986,0.0000007601562
0.5988,0.0000007826626
0.599,0.0000008051691
0.5992,0.0000008288308
0.5994,0.0000008524925
0.5996,0.0000008761542
0.5998,0.0000008998159
0.6,0.0000009234776
0.6002,0.0000009481065
0.6004,0.0000009727354
0.6006,0.0000009973643
0.6008,0.000001021993
0.601,0.000001046622
0.6012,0.00000107206
0.6014,0.000001097499
0.6016,0.000001122937
0.6018,0.000001148375
0.602,0.000001173813
0.6022,0.000001199839
0.6024,0.000001225864
0.6026,0.00000125189
0.6028,0.000001277915
0.603,0.00000130394
0.6032,0.000001330416
0.6034,0.000001356892
0.6036,0.000001383368
0.6038,0.000001409843
0.604,0.000001436319
0.6042,0.000001463013
0.6044,0.000001489707
0.6046,0.000001516402
0.6048,0.000001543096
0.605,0.00000156979
0.6052,0.000001596594
0.6054,0.000001623397
0.6056,0.000001650201
0.6058,0.000001677004
0.606,0.000001703807
0.6062,0.000001730506
0.6064,0.000001757205
0.6066,0.000001783904
0.6068,0.000001810603
0.607,0.000001837301
0.6072,0.000001863769
0.6074,0.000001890237
0.6076,0.000001916704
0.6078,0.000001943172
0.608,0.000001969639
0.6082,0.000001995734
0.6084,0.000002021828
0.6086,0.000002047922
0.6088,0.000002074016
0.609,0.000002100111
0.6092,0.000002125718
0.6094,0.000002151325
0.6096,0.000002176932
0.6098,0.000002202539
0.61,0.000002228146
0.6102,0.000002253119
0.6104,0.000002278092
0.6106,0.000002303065
0.6108,0.000002328039
0.611,0.000002353012
0.6112,0.000002377262
0.6114,0.000002401511
0.6116,0.000002425761
0.6118,0.000002450011
0.612,0.00000247426
0.6122,0.000002497751
0.6124,0.000002521242
0.6126,0.000002544733
0.6128,0.000002568224
0.613,0.000002591715
0.6132,0.000002614371
0.6134,0.000002637026
0.6136,0.000002659681
0.6138,0.000002682337
0.614,0.000002704992
0.6142,0.000002726769
0.6144,0.000002748546
0.6146,0.000002770322
0.6148,0.000002792099
0.615,0.000002813876
0.6152,0.000002834759
0.6154,0.000002855641
0.6156,0.000002876524
0.6158,0.000002897407
0.616,0.000002918289
0.6162,0.000002938289
0.6164,0.000002958289
0.6166,0.000002978289
0.6168,0.000002998289
0.617,0.000003018289
0.6172,0.00000303742
0.6174,0.000003056552
0.6176,0.000003075683
0.6178,0.000003094815
0.618,0.000003113946
0.6182,0.000003132234
0.6184,0.000003150522
0.6186,0.00000316881
0.6188,0.000003187097
0.619,0.000003205385
0.6192,0.000003222893
0.6194,0.0000032404
0.6196,0.000003257908
0.6198,0.000003275415
0.62,0.000003292923
0.6202,0.000003309735
0.6204,0.000003326547
0.6206,0.000003343359
0.6208,0.000003360171
0.621,0.000003376983
0.6212,0.000003393145
0.6214,0.000003409307
0.6216,0.000003425469
0.6218,0.000003441631
0.622,0.000003457792
0.6222,0.000003473428
0.6224,0.000003489063
0.6226,0.000003504699
0.6228,0.000003520334
0.623,0.00000353597
0.6232,0.000003551191
0.6234,0.000003566412
0.6236,0.000003581633
0.6238,0.000003596854
0.624,0.000003612075
0.6242,0.000003626974
0.6244,0.000003641874
0.6246,0.000003656773
0.6248,0.000003671673
0.625,0.000003686572
0.6252,0.000003701301
0.6254,0.00000371603
0.6256,0.000003730759
0.6258,0.000003745489
0.626,0.000003760218
0.6262,0.00000377486
0.6264,0.000003789502
0.6266,0.000003804144
0.6268,0.000003818786
0.627,0.000003833427
0.6272,0.000003848134
0.6274,0.00000386284
0.6276,0.000003877546
0.6278,0.000003892253
0.628,0.000003906959
0.6282,0.000003921836
0.6284,0.000003936712
0.6286,0.000003951589
0.6288,0.000003966466
0.629,0.000003981342
0.6292,0.000003996533
0.6294,0.000004011724
0.6296,0.000004026915
0.6298,0.000004042107
0.63,0.000004057298
0.6302,0.000004072903
0.6304,0.000004088508
0.6306,0.000004104114
0.6308,0.000004119719
0.631,0.000004135324
0.6312,0.000004151426
0.6314,0.000004167529
0.6316,0.000004183631
0.6318,0.000004199733
0.632,0.000004215836
0.6322,0.000004232586
0.6324,0.000004249337
0.6326,0.000004266088
0.6328,0.000004282839
0.633,0.00000429959
0.6332,0.00000431703
0.6334,0.00000433447
0.6336,0.00000435191
0.6338,0.000004369351
0.634,0.000004386791
0.6342,0.000004405
0.6344,0.000004423209
0.6346,0.000004441418
0.6348,0.000004459627
0.635,0.000004477837
0.6352,0.000004496885
0.6354,0.000004515933
0.6356,0.000004534981
0.6358,0.000004554029
0.636,0.000004573077
0.6362,0.000004593006
0.6364,0.000004612936
0.6366,0.000004632865
0.6368,0.000004652794
0.637,0.000004672724
0.6372,0.000004693509
0.6374,0.000004714295
0.6376,0.00000473508
0.6378,0.000004755866
0.638,0.000004776651
0.6382,0.000004798324
0.6384,0.000004819997
0.6386,0.00000484167
0.6388,0.000004863343
0.639,0.000004885016
0.6392,0.000004907572
0.6394,0.000004930127
0.6396,0.000004952683
0.6398,0.000004975239
0.64,0.000004997794
0.6402,0.000005021171
0.6404,0.000005044548
0.6406,0.000005067925
0.6408,0.000005091302
0.641,0.000005114679
0.6412,0.000005138836
0.6414,0.000005162993
0.6416,0.00000518715
0.6418,0.000005211308
0.642,0.000005235465
0.6422,0.000005260292
0.6424,0.000005285118
0.6426,0.000005309945
0.6428,0.000005334772
0.643,0.000005359598
0.6432,0.000005385028
0.6434,0.000005410458
0.6436,0.000005435888
0.6438,0.000005461318
0.644,0.000005486748
0.6442,0.000005512674
0.6444,0.000005538599
0.6446,0.000005564525
0.6448,0.00000559045
0.645,0.000005616376
0.6452,0.000005642623
0.6454,0.00000566887
0.6456,0.000005695117
0.6458,0.000005721365
0.646,0.000005747612
0.6462,0.000005774067
0.6464,0.000005800522
0.6466,0.000005826977
0.6468,0.000005853431
0.647,0.000005879886
0.6472,0.000005906381
0.6474,0.000005932875
0.6476,0.00000595937
0.6478,0.000005985864
0.648,0.000006012359
0.6482,0.000006038715
0.6484,0.000006065072
0.6486,0.000006091428
0.6488,0.000006117785
0.649,0.000006144141
0.6492,0.000006170178
0.6494,0.000006196216
0.6496,0.000006222253
0.6498,0.000006248291
0.65,0.000006274329
0.6502,0.000006299849
0.6504,0.000006325369
0.6506,0.000006350889
0.6508,0.000006376409
0.651,0.00000640193
0.6512,0.000006426761
0.6514,0.000006451593
0.6516,0.000006476425
0.6518,0.000006501256
0.652,0.000006526088
0.6522,0.000006550006
0.6524,0.000006573923
0.6526,0.000006597841
0.6528,0.000006621758
0.653,0.000006645676
0.6532,0.000006668478
0.6534,0.000006691281
0.6536,0.000006714084
0.6538,0.000006736886
0.654,0.000006759689
0.6542,0.000006781213
0.6544,0.000006802736
0.6546,0.000006824259
0.6548,0.000006845782
0.655,0.000006867306
0.6552,0.000006887338
0.6554,0.00000690737
0.6556,0.000006927402
0.6558,0.000006947435
0.656,0.000006967467
0.6562,0.000006985834
0.6564,0.0000070042
0.6566,0.000007022567
0.6568,0.000007040934
0.657,0.000007059301
0.6572,0.000007075827
0.6574,0.000007092354
0.6576,0.00000710888
0.6578,0.000007125406
0.658,0.000007141933
0.6582,0.000007156428
0.6584,0.000007170923
0.6586,0.000007185419
0.6588,0.000007199914
0.659,0.000007214409
0.6592,0.000007226798
0.6594,0.000007239186
0.6596,0.000007251575
0.6598,0.000007263963
0.66,0.000007276352
0.6602,0.000007286447
0.6604,0.000007296543
0.6606,0.000007306639
0.6608,0.000007316735
0.661,0.000007326831
0.6612,0.000007334541
0.6614,0.000007342251
0.6616,0.00000734996
0.6618,0.00000735767
0.662,0.00000736538
0.6622,0.000007370626
0.6624,0.000007375871
0.6626,0.000007381117
0.6628,0.000007386363
0.663,0.000007391609
0.6632,0.000007394326
0.6634,0.000007397044
0.6636,0.000007399761
0.6638,0.000007402478
0.664,0.000007405196
0.6642,0.000007405333
0.6644,0.00000740547
0.6646,0.000007405606
0.6648,0.000007405743
0.665,0.00000740588
0.6652,0.00000740342
0.6654,0.000007400959
0.6656,0.000007398499
0.6658,0.000007396038
0.666,0.000007393578
0.6662,0.000007388542
0.6664,0.000007383507
0.6666,0.000007378472
0.6668,0.000007373436
0.667,0.000007368401
0.6672,0.000007360784
0.6674,0.000007353166
0.6676,0.000007345549
0.6678,0.000007337932
0.668,0.000007330315
0.6682,0.000007320212
0.6684,0.000007310109
0.6686,0.000007300007
0.6688,0.000007289904
0.669,0.000007279801
0.6692,0.000007267262
0.6694,0.000007254723
0.6696,0.000007242184
0.6698,0.000007229645
0.67,0.000007217106
0.6702,0.000007202245
0.6704,0.000007187384
0.6706,0.000007172523
0.6708,0.000007157663
0.671,0.000007142802
0.6712,0.000007125741
0.6714,0.000007108681
0.6716,0.00000709162
0.6718,0.00000707456
0.672,0.000007057499
0.6722,0.000007038398
0.6724,0.000007019296
0.6726,0.000007000195
0.6728,0.000006981094
0.673,0.000006961992
0.6732,0.000006941011
0.6734,0.000006920029
0.6736,0.000006899047
0.6738,0.000006878065
0.674,0.000006857083
0.6742,0.00000683437
0.6744,0.000006811657
0.6746,0.000006788944
0.6748,0.000006766231
0.675,0.000006743518
0.6752,0.000006719309
0.6754,0.0000066951
0.6756,0.000006670891
0.6758,0.000006646682
0.676,0.000006622473
0.6762,0.00000659696
0.6764,0.000006571447
0.6766,0.000006545935
0.6768,0.000006520422
0.677,0.000006494909
0.6772,0.000006468298
0.6774,0.000006441688
0.6776,0.000006415078
0.6778,0.000006388467
0.678,0.000006361857
0.6782,0.000006334389
0.6784,0.00000630692
0.6786,0.000006279452
0.6788,0.000006251983
0.679,0.000006224515
0.6792,0.000006196421
0.6794,0.000006168326
0.6796,0.000006140232
0.6798,0.000006112138
0.68,0.000006084044
0.6802,0.000006055559
0.6804,0.000006027073
0.6806,0.000005998588
0.6808,0.000005970102
0.681,0.000005941617
0.6812,0.000005912942
0.6814,0.000005884267
0.6816,0.000005855592
0.6818,0.000005826916
0.682,0.000005798241
0.6822,0.00000576965
0.6824,0.000005741059
0.6826,0.000005712468
0.6828,0.000005683877
0.683,0.000005655286
0.6832,0.000005626938
0.6834,0.000005598589
0.6836,0.00000557024
0.6838,0.000005541892
0.684,0.000005513543
0.6842,0.000005485684
0.6844,0.000005457826
0.6846,0.000005429967
0.6848,0.000005402109
0.685,0.000005374251
0.6852,0.000005347069
0.6854,0.000005319888
0.6856,0.000005292707
0.6858,0.000005265526
0.686,0.000005238344
0.6862,0.000005212022
0.6864,0.0000051857
0.6866,0.000005159377
0.6868,0.000005133055
0.687,0.000005106733
0.6872,0.000005081421
0.6874,0.00000505611
0.6876,0.000005030799
0.6878,0.000005005487
0.688,0.000004980176
0.6882,0.000004956018
0.6884,0.00000493186
0.6886,0.000004907702
0.6888,0.000004883544
0.689,0.000004859386
0.6892,0.000004836503
0.6894,0.000004813619
0.6896,0.000004790735
0.6898,0.000004767852
0.69,0.000004744968
0.6902,0.000004723472
0.6904,0.000004701976
0.6906,0.00000468048
0.6908,0.000004658984
0.691,0.000004637488
0.6912,0.000004617416
0.6914,0.000004597345
0.6916,0.000004577273
0.6918,0.000004557202
0.692,0.00000453713
0.6922,0.000004518578
0.6924,0.000004500026
0.6926,0.000004481474
0.6928,0.000004462922
0.693,0.00000444437
0.6932,0.000004427305
0.6934,0.00000441024
0.6936,0.000004393174
0.6938,0.000004376109
0.694,0.000004359044
0.6942,0.000004343501
0.6944,0.000004327958
0.6946,0.000004312414
0.6948,0.000004296871
0.695,0.000004281328
0.6952,0.000004267251
0.6954,0.000004253174
0.6956,0.000004239098
0.6958,0.000004225021
0.696,0.000004210945
0.6962,0.000004198281
0.6964,0.000004185617
0.6966,0.000004172953
0.6968,0.000004160289
0.697,0.000004147625
0.6972,0.000004136297
0.6974,0.000004124969
0.6976,0.000004113642
0.6978,0.000004102314
0.698,0.000004090986
0.6982,0.000004080889
0.6984,0.000004070791
0.6986,0.000004060694
0.6988,0.000004050597
0.699,0.000004040499
0.6992,0.000004031492
0.6994,0.000004022484
0.6996,0.000004013476
0.6998,0.000004004469
0.7,0.000003995461
0.7002,0.000003987397
0.7004,0.000003979332
0.7006,0.000003971268
0.7008,0.000003963204
0.701,0.000003955139
0.7012,0.000003947836
0.7014,0.000003940532
0.7016,0.000003933229
0.7018,0.000003925925
0.702,0.000003918622
0.7022,0.000003911923
0.7024,0.000003905225
0.7026,0.000003898527
0.7028,0.000003891829
0.703,0.00000388513
0.7032,0.000003878817
0.7034,0.000003872504
0.7036,0.000003866191
0.7038,0.000003859878
0.704,0.000003853565
